date,btc_price,eth_price,doge_price,kospi,nasdaq,kor_rate,usa_rate
2024-07-27,0.7182510061734351,0.9797227896563409,0.025219794508811264,1.4255832987575656,0.7984815002485242,0.4168631801279354,0.7758041234140339
2024-07-28,0.7485846119647542,1.027045314895813,0.017850279834686886,1.4255832987575656,0.7984815002485242,0.4168631801279354,0.7758041234140339
2024-07-29,0.6991615100918767,1.090142015215109,0.0038482019538505184,1.7083066895372485,0.8032483740030248,0.4168631801279354,0.7758041234140339
2024-07-30,0.6756536736709663,1.0515829205755391,-0.02489290527523461,1.4784625770211455,0.7170499864196082,0.4168631801279354,0.7758041234140339
2024-07-31,0.6064613310489377,0.9823518188363115,-0.06468828451550632,1.7516861928504546,0.8919307980721466,0.4168631801279354,0.7758041234140339
2024-08-01,0.647359301882425,0.9665776437564875,-0.08974463440752925,1.810450287454972,0.7351269622158972,0.4168631801279354,0.7758041234140339
2024-08-02,0.5029702054079664,0.7150671855392933,-0.16270282968136046,0.9572359868236939,0.573401483976755,0.4168631801279354,0.7758041234140339
2024-08-03,0.48218134765742654,0.6248038503603003,-0.19365479131268298,0.9572359868236939,0.573401483976755,0.4168631801279354,0.7758041234140339
2024-08-04,0.36645481799978874,0.3443740711634287,-0.24745224843379085,0.9572359868236939,0.573401483976755,0.4168631801279354,0.7758041234140339
2024-08-05,0.25208777767733614,0.07533675174643008,-0.3189365407727975,-1.0153544506590468,0.35050370536532616,0.4168631801279354,0.7758041234140339
2024-08-06,0.31980734018624757,0.1130195033260097,-0.3041975114245487,-0.3377598834023608,0.4150344849737387,0.4168631801279354,0.7758041234140339
2024-08-07,0.26780687311541473,-0.051732991952152335,-0.32114739517503466,0.05114240792883242,0.34885155025723197,0.4168631801279354,0.7758041234140339
2024-08-08,0.4946433332299573,0.31545475018375135,-0.21355248093281873,-0.0470499561599764,0.528464412722882,0.4168631801279354,0.7758041234140339
2024-08-09,0.46974768477937884,0.2251914150047583,-0.24524139403155365,0.21944815527968672,0.561461084296244,0.4168631801279354,0.7758041234140339
2024-08-10,0.4740244116463155,0.23833656090461167,-0.23197626761812967,0.21944815527968672,0.561461084296244,0.4168631801279354,0.7758041234140339
2024-08-11,0.39319144159176384,0.17874523282527646,-0.2769303071302884,0.21944815527968672,0.561461084296244,0.4168631801279354,0.7758041234140339
2024-08-12,0.4046904555518717,0.3680353337831648,-0.20691991772610674,0.47056167542804245,0.5751232849676262,0.4168631801279354,0.7758041234140339
2024-08-13,0.4437474512439624,0.33035258220358515,-0.2268176073462427,0.497463692986619,0.7326003643573838,0.4168631801279354,0.7758041234140339
2024-08-14,0.38305191696684104,0.29354617368399577,-0.2621912777820396,0.6908219441888994,0.7345311029965843,0.4168631801279354,0.7758041234140339
2024-08-15,0.34189904188300657,0.19189037872512982,-0.28282591886958797,0.6908219441888994,0.8900348823743333,0.4168631801279354,0.7758041234140339
